lat,long,Construction year,minimum nights,number of reviews,reviews per month,review rate number,calculated host listings count,availability 365,service fee,host_identity_verified_unconfirmed,host_identity_verified_verified,neighbourhood group_Bronx,neighbourhood group_Brooklyn,neighbourhood group_Manhattan,neighbourhood group_Queens,neighbourhood group_Staten Island,instant_bookable_False,instant_bookable_True,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room type_Entire home/apt,room type_Private room,room type_Shared room,price
40.75919,-73.91836,2021,3,74,0.87,1,2,28,189,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,947
40.83064,-73.94076,2007,1,47,0.58,2,2,241,203,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1014
40.76184,-73.99334,2014,2,43,0.51,3,1,237,73,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,367
40.82445,-73.95243,2007,1,102,1.19,5,2,400,54,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,272
40.72006,-73.99579,2009,6,18,0.21,1,1,338,196,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,978
40.71872,-73.96042,2022,4,33,0.44,2,2,27,132,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,660
40.72855,-73.98265,2019,30,60,0.72,3,6,224,73,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,366
40.76304,-73.9888,2012,3,22,1.61,2,2,369,160,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,798
40.70878,-73.91727,2010,5,107,1.25,1,1,20,170,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,849
40.72987,-74.00082,2011,4,87,1.02,2,1,41,81,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,407
40.77424,-73.94839,2022,10,16,0.2,1,1,259,103,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,514
40.68752,-73.96688,2021,3,2,0.02,2,1,232,188,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,942
40.65841,-73.95016,2018,4,19,0.24,5,3,119,129,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,643
40.75578,-73.81948,2006,1,474,5.53,5,3,355,184,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,919
40.69271,-73.99365,2012,4,5,0.06,2,1,125,131,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,655
40.70587,-74.01534,2018,2,63,0.75,1,1,28,60,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,300
40.69073,-73.96762,2009,3,28,0.4,3,1,191,134,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,669
40.72564,-73.98252,2015,2,5,0.09,4,1,214,142,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,709
40.78024,-73.94813,2012,4,16,0.2,1,1,260,225,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1127
40.6599,-73.98279,2022,20,6,0.32,5,1,339,20,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,98
40.7964,-73.9675,2010,3,25,0.3,2,1,24,184,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,922
40.74664,-73.99441,2013,3,15,0.31,3,1,112,13,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,66
40.71788,-73.98975,2022,1,45,0.62,1,1,276,156,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,781
40.67356,-73.9425,2006,1,215,2.55,1,3,379,124,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,622
40.81757,-73.94709,2016,3,33,0.51,4,2,240,190,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,948
40.68052,-73.97254,2011,2,46,0.54,2,1,223,87,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,437
40.86821,-73.92252,2016,10,25,0.3,5,1,207,197,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,986
40.67981,-73.97967,2012,2,23,0.27,2,1,353,122,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,612
40.68251,-73.98486,2016,2,57,0.67,5,1,356,194,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,972
40.72718,-73.9812,2017,6,80,1.01,2,1,104,41,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,206
40.72363,-73.9457,2021,11,22,0.26,1,1,17,50,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,248
40.72697,-73.93921,2006,5,40,0.54,5,1,139,154,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,769
40.72274,-73.97934,2009,3,85,1.02,2,1,330,29,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,145
40.68343,-73.99189,2004,4,1,0.01,4,1,147,145,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,724
40.73514,-73.99954,2003,14,29,0.36,5,1,143,204,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1018
40.73481,-73.99845,2012,5,1,0.01,3,1,256,22,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,110
40.80053,-73.96651,2016,30,23,0.27,5,1,38,231,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1154
40.73971,-74.00221,2017,2,42,0.5,4,1,400,116,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,580
40.75767,-73.99034,2003,1,195,2.83,4,1,307,191,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,954
40.80165,-73.96287,2009,2,158,1.91,2,3,282,139,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,695
40.68328,-73.9379,2003,2,1,0.03,5,1,104,100,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,498
40.72819,-73.97933,2007,1,115,1.4,5,1,64,16,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,80
40.68411,-73.93875,2010,4,42,0.49,3,1,220,84,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,419
40.68269,-73.94004,2015,5,3,0.04,2,1,231,26,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,128
40.70779,-73.92129,2007,90,32,0.4,1,1,108,33,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,164
40.70202,-73.92402,2011,370,6,0.09,5,1,166,236,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1179
40.72603,-73.98751,2010,2,214,2.53,2,3,272,128,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,642
40.68522,-73.97771,2021,2,11,0.13,2,1,341,190,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,951
40.67391,-73.94039,2006,2,221,2.6,1,1,159,15,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,75
40.79785,-73.97202,2008,4,4,0.05,2,1,203,119,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,597
40.76961,-73.90451,2018,45,198,2.33,5,1,159,161,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,805
40.73047,-73.98229,2021,5,6,0.07,1,1,26,68,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,338
40.6772,-73.9506,2016,7,10,0.48,4,1,268,26,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,130
40.71328,-73.99315,2014,19,30,0.36,5,1,250,207,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1033
40.66732,-73.98233,2018,2,4,0.08,5,1,313,104,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,521
40.66488,-73.98079,2009,2,201,2.42,3,1,203,164,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,818
40.78837,-73.94628,2014,2,51,0.61,2,1,39,75,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,376
40.68232,-73.96501,2012,30,63,0.75,4,1,259,59,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,293
40.73252,-73.95496,2009,2,28,0.59,1,1,345,203,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1014
40.59783,-73.80158,2007,1,55,0.66,2,1,23,33,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,165
40.72437,-73.94847,2006,5,1,0.13,2,1,370,162,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,808
40.77115,-73.92275,2014,40,23,0.27,4,1,409,168,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,839
40.67859,-73.99444,2015,4,61,0.72,5,1,154,117,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,586
40.72304,-73.97923,2020,60,5,0.06,5,1,359,80,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,398
40.77032,-73.99493,2018,2,67,0.8,5,1,162,45,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,227
40.6806,-73.96317,2009,2,160,1.95,4,1,206,190,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,949
40.72949,-73.95493,2018,3,102,1.23,1,2,196,27,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,137
40.67649,-73.9435,2016,2,5,0.08,1,4,22,160,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,801
40.71099,-73.95217,2007,5,1,0.02,4,1,231,136,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,678
40.73041,-74.00326,2021,7,34,0.41,1,1,206,88,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,439
40.7197,-73.95741,2005,30,6,0.07,1,1,71,195,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,974
40.60399,-73.97092,2004,1,61,0.81,2,2,348,29,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,147
40.72372,-74.00277,2003,60,11,0.13,4,1,154,38,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,192
40.70989,-73.95347,2005,30,1,0.01,5,2,88,83,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,417
40.80797,-73.9489,2003,5,46,0.6,5,1,47,124,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,621
40.72466,-73.99632,2010,1,132,1.75,4,1,411,231,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1155
40.71552,-74.00749,2006,1,62,0.73,4,1,99,26,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,132
40.69464,-73.99885,2005,10,8,0.17,3,1,327,109,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,547
40.6877,-73.95824,2004,3,16,0.27,2,1,125,72,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,358
40.69079,-73.95809,2012,2,19,0.23,1,1,5,124,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,619
40.70001,-73.90698,2022,2,17,0.2,1,1,165,209,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1043
40.77247,-73.94665,2008,7,12,0.14,5,1,212,130,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,649
40.75128,-73.97658,2011,1,321,3.93,1,1,348,114,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,572
40.86345,-73.92039,2010,4,160,1.89,2,2,198,36,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,180
40.86284,-73.91955,2016,4,142,1.68,4,2,275,240,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1198
40.73413,-74.00465,2003,1,5,0.06,3,1,367,66,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,332
40.74026,-74.00079,2003,6,61,0.73,1,1,234,139,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,693
40.71316,-73.94532,2019,3,5,0.08,2,1,193,171,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,855
40.8347,-73.94857,2015,30,36,0.44,3,1,232,60,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,302
40.69082,-73.99281,2006,1,109,1.51,1,1,191,214,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1068
40.74124,-73.92273,2021,3,28,0.38,2,1,348,77,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,383
40.67465,-73.97975,2015,4,14,0.16,2,1,213,77,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,383
40.72203,-73.95376,2017,2,250,2.99,5,1,141,185,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,927
40.7839,-73.97897,2004,4,12,0.25,5,1,1,151,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,756
40.68533,-73.96808,2005,2,20,0.24,5,1,372,55,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,276
40.70397,-73.95536,2019,14,27,0.36,3,1,128,79,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,395
40.77471,-73.98261,2004,20,107,1.29,2,1,271,188,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,941
40.67293,-73.96399,2013,5,7,0.08,2,1,271,200,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
40.73587,-73.88279,2017,3,48,0.58,3,2,121,91,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,453
40.69945,-73.92148,2005,3,54,0.65,2,1,167,196,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,978
40.7072,-73.92245,2020,31,17,0.2,5,1,46,208,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1038
40.67376,-73.99648,2013,2,103,1.62,1,1,31,125,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,624
40.7256,-73.97857,2005,3,243,2.95,4,1,326,13,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,67
40.79196,-73.97065,2010,3,93,1.17,3,1,292,119,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,596
40.81726,-73.94583,2011,2,54,0.74,4,2,158,97,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,483
40.71655,-74.01171,2006,30,2,0.03,5,52,397,97,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,486
40.68375,-73.87065,2017,28,88,1.05,2,4,12,211,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1053
40.70958,-73.93578,2012,30,15,0.18,5,1,173,11,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,57
40.72091,-73.96133,2014,3,25,0.3,3,2,130,170,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,851
40.68066,-73.96644,2022,4,11,0.13,1,1,86,186,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,931
40.71447,-73.95237,2008,30,17,0.26,2,2,30,230,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1151
40.68372,-73.9406,2011,3,5,0.06,3,2,110,52,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,260
40.76876,-73.99473,2013,2,28,0.34,1,1,117,86,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,428
40.74285,-73.97986,2008,30,8,0.11,2,1,318,185,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,927
40.80352,-73.95127,2016,2,15,0.18,5,2,331,205,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1027
40.71455,-73.93739,2021,3,2,0.17,3,1,31,181,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,907
40.65826,-73.95951,2005,4,40,0.57,4,1,257,185,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,926
40.7324,-73.98577,2004,7,57,0.68,2,1,227,148,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,742
40.80338,-73.95594,2009,14,6,0.07,1,1,143,214,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1069
40.7592,-73.99133,2008,4,57,0.69,1,1,340,19,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,94
40.68935,-73.9695,2017,3,22,0.27,2,1,409,31,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,157
40.73326,-73.98245,2015,8,6,0.07,2,1,197,134,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,670
40.73082,-73.98502,2004,1,17,0.2,1,1,224,235,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1177
40.71382,-73.94164,2013,2,14,0.19,3,1,290,176,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,879
40.77975,-73.94977,2016,1,160,1.9,5,1,121,12,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,59
40.68517,-73.95563,2017,2,85,1.02,4,1,86,126,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,631
40.72625,-74.0018,2018,2,13,0.16,2,1,212,233,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1166
40.77428,-73.98594,2019,30,44,0.53,1,11,95,210,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1048
40.72812,-74.00191,2008,4,51,0.62,5,1,299,176,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,878
40.71657,-73.96264,2003,2,179,2.2,5,1,355,158,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,789
40.65193,-73.97301,2018,2,206,2.49,3,2,198,33,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,165
40.73485,-74.00637,2010,5,4,0.05,5,1,277,176,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,881
40.70074,-73.92333,2008,14,2,0.11,2,1,255,71,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,353
40.72095,-73.99401,2009,4,2,0.02,2,1,154,143,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,717
40.67639,-73.96003,2004,5,3,0.04,3,1,400,216,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1079
40.79913,-73.96057,2018,2,19,0.23,5,1,201,130,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,649
40.50868,-74.23986,2003,3,59,0.82,2,1,278,150,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,752
40.72389,-73.98934,2017,6,1,0.16,5,1,122,163,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,813
40.73727,-74.00213,2009,5,1,0.01,2,1,297,100,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,502
40.68648,-73.99257,2010,3,254,3.05,4,1,405,99,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,497
40.79512,-73.93182,2007,2,129,1.56,4,2,211,128,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,639
40.76206,-73.9998,2018,30,11,0.13,2,2,278,197,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,984
40.69382,-73.95002,2007,20,32,0.68,1,1,386,148,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,742
40.78455,-73.97352,2008,5,8,0.12,1,3,333,230,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1152
40.87114,-73.91791,2015,2,261,3.16,5,1,292,151,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,754
40.71827,-73.96259,2008,2,3,0.04,2,1,285,232,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1160
40.63358,-74.0833,2015,2,23,0.33,2,2,345,49,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,247
40.82312,-73.94971,2021,5,108,1.44,5,2,107,138,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,688
40.8224,-73.94358,2010,3,9,0.11,1,1,134,214,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1070
40.76376,-73.99161,2012,2,248,2.99,4,1,315,109,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,547
40.75703,-73.91666,2019,4,107,1.29,1,2,306,121,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,606
40.74648,-73.98459,2011,3,41,0.52,5,1,294,95,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,477
40.72294,-73.99388,2007,4,43,0.52,2,1,248,143,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,715
40.82732,-73.95112,2005,3,39,0.47,1,1,348,89,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,443
40.6951,-73.95605,2019,4,31,0.37,5,1,221,127,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,634
40.71256,-73.96626,2022,6,6,0.07,1,2,7,71,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,354
40.6795,-73.9685,2022,3,18,0.26,5,1,55,188,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,941
40.7256,-73.99445,2021,20,29,0.37,1,1,15,197,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,987
40.73045,-73.98541,2020,1,11,0.13,2,1,125,184,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,920
40737.0,-73.98199,2022,4,161,1.92,5,1,45,201,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1007
40.71227,-73.96776,2007,1,39,0.47,3,1,133,70,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,351
40.67189,-73.93499,2006,7,2,0.03,5,1,287,18,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,92
40.72381,-73.99684,2022,5,59,0.77,1,1,233,98,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,492
40.73337,-73.9840,2009,1,323,3.89,4,1,181,137,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,686
40.76934,-73.98464,2011,30,1,0.01,1,52,146,24,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,118
40.72171,-73.98334,2004,3,10,0.14,5,1,168,196,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,981
40.76803,-73.98767,2016,2,83,1.01,2,1,253,149,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,746
40.71695,-73.99031,2005,4,12,0.14,4,1,282,79,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,393
40.67574,-73.95434,2005,3,1,0.01,2,1,235,186,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,929
40.64573,-73.98013,2021,1,48,0.59,4,1,104,47,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,234
40.74004,-74.00426,2020,16,5,0.06,2,1,217,174,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,868
40.68863,-74.00181,2011,3,15,0.18,3,1,224,141,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,703
40.7779,-73.95246,2021,1,347,4.24,3,2,300,60,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,302
40.78194,-73.98248,2014,1,108,1.31,1,2,330,80,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,400
40.6883,-73.95375,2020,3,163,1.96,4,2,174,235,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1173
40.73354,-73.98593,2010,3,182,2.3,1,1,364,47,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,235
40.8014,-73.94361,2012,1,37,0.45,5,1,423,232,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1160
40.69922,-73.90027,2004,1,30,0.4,1,1,142,209,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1047
40.70653,-73.94421,2003,60,3,0.04,3,1,273,21,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,107
40.76287,-73.9957,2005,3,46,0.56,4,1,51,169,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,847
40.70249,-73.9488,2007,2,211,2.57,3,1,364,153,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,766
40.78754,-73.96989,2016,1,93,1.12,1,1,377,124,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,619
40741.0,-73.99957,2009,2,10,0.13,1,1,341,67,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,336
40.74027,-73.98061,2015,4,72,1.02,4,1,138,12,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,59
40.77516,-73.98573,2018,30,59,0.71,5,11,87,201,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1004
40.7589,-73.99015,2007,2,18,0.24,1,1,56,33,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,163
40.72771,-73.98172,2004,5,6,0.07,5,1,62,230,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1152
40.71157,-73.9636,2004,31,15,0.18,3,1,137,46,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,232
40.71112,-73.96338,2009,4,78,1.26,5,1,18,94,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,468
40.74272,-74.00309,2022,3,17,0.21,2,1,407,111,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,554
40.64895,-73.95758,2011,4,15,0.18,3,1,119,201,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1007
40.86186,-73.92701,2021,7,1,0.02,5,1,84,42,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,212
40.68888,-73.91911,2022,5,69,0.89,1,3,264,140,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,698
40.67947,-73.98458,2011,31,114,1.38,3,2,131,234,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1172
40.68796,-73.91906,2015,5,70,0.88,2,3,177,117,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,585
40.77382,-73.95088,2007,2,46,0.57,4,1,131,20,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,99
40.68418,-73.96926,2010,5,19,0.24,2,1,184,203,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1015
40.68773,-73.95631,2008,3,162,1.97,3,2,208,114,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,572
40.62764,-73.90086,2006,2,70,0.85,2,3,179,35,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,173
40.70719,-73.89632,2006,14,11,0.15,5,1,158,61,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,303
40.73456,-74.00347,2004,2,2,0.05,2,1,24,138,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,690
40.74166,-73.97811,2007,5,39,0.55,5,1,422,113,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,564
40.67166,-73.76566,2011,2,56,0.67,5,2,284,115,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,577
40.77987,-73.91565,2005,3,1,0.01,3,1,100,42,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,211
40.77329,-73.92832,2011,2,35,0.42,2,1,278,137,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,686
40.7195,-73.99416,2006,5,32,0.39,2,1,190,225,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1125
40.70866,-73.91537,2009,2,1,0.05,1,2,340,121,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,607
40.80829,-73.9426,2003,21,12,0.15,1,2,222,112,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,558
40.80114,-73.96378,2018,2,211,2.54,4,3,178,126,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,628
40.62879,-74.16062,2009,2,48,0.59,1,1,164,26,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,130
40.61676,-73.92552,2008,2,219,2.63,5,2,142,60,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,298
40.79417,-73.95101,2004,3,218,2.63,2,2,364,224,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1120
40.75286,-74.00162,2004,6,40,0.5,1,1,62,56,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,281
40.7453,-73.95294,2018,20,28,0.34,2,3,136,224,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1119
40.80314,-73.95768,2011,3,66,0.8,4,2,368,154,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,771
40.74888,-73.97828,2010,30,43,0.67,3,6,128,140,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,699
40.74851,-73.97796,2011,30,9,0.11,3,6,118,51,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,254
40.67635,-73.89124,2006,3,13,0.16,5,1,400,89,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,443
40.78002,-73.95211,2004,1,60,0.93,1,1,121,109,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,547
40.69445,-73.96401,2013,4,19,0.23,2,1,208,69,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,343
40.75772,-73.8953,2003,1,296,3.92,4,2,282,225,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1127
